Gene ID,REF,EtOH  20g/L,EtOH  40g/L,EtOH  60g/L,Osmo 0.2 M (NaCl),Osmo 0.4 M (NaCl),Osmo 0.6 M (NaCl),Temp 33C,Temp 36C,Temp 38C,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF,EtOH20 vs REF,EtOH40 vs REF,EtOH60 vs REF,Osm200 vs REF,Osm400 vs REF,Osm600 vs REF,Temp33 vs REF,Temp36 vs REF,Temp38 vs REF
YNR015W,44.31767702,35.90138349,47.97005796,50.73940668,45.54698958,45.13404163,45.77418263,48.0168806,47.41146369,49.51189715,0.091465803,-0.034393255,-0.058768396,-0.01188269,-0.007927237,-0.01404361,-0.034816955,-0.029306375,-0.048132579,0.056406375,0.30646496,0.147050015,0.924645216,0.932994277,0.765853774,0.518486821,0.724167347,0.244298156
YNR017W,7186.509396,6406.786731,9076.138261,8521.872534,6878.879799,7280.518017,7186.255861,6090.077467,6332.828913,7849.340706,0.04987773,-0.101383105,-0.074017036,0.019000277,-0.005644283,1.53219E-05,0.071895181,0.054920242,-0.038315183,0.427654754,0.080042477,0.08396822,0.889850727,0.958740711,0.999736572,0.233220544,0.385697551,0.584779468
YNR019W,270.2104077,295.8390025,143.9021467,215.5467189,259.6486188,269.046337,180.5854436,216.9184218,217.5769604,461.3979679,-0.039353357,0.2736348,0.098160656,0.017316056,0.001874989,0.175019332,0.095405637,0.094089167,-0.232373605,0.846066267,0.26790076,0.620979824,0.983113505,0.998920715,0.479036561,0.820083766,0.689513412,0.142734695
YNR021W,1690.396902,1973.97859,1917.457312,2181.309715,1646.699978,1699.717763,1674.783967,1716.572653,1811.832523,1910.289071,-0.06735375,-0.054737016,-0.110728645,0.011374208,-0.002388125,0.004029893,-0.006673501,-0.030129363,-0.053110403,0.444648458,0.322120491,0.175686754,0.944641268,0.988517041,0.955791095,0.938228774,0.678891829,0.479071247
YNR022C,664.0373516,501.4288767,1038.128479,647.2309517,742.6726773,652.662313,650.8674792,569.0980772,531.5981991,474.1897445,0.121983168,-0.194058596,0.011133231,-0.048604938,0.007503973,0.008699936,0.067005391,0.096609008,0.146240352,0.193797437,0.067687124,0.832168657,0.850447723,0.965137524,0.874237208,0.466229389,0.328098255,0.225583063
YNR026C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR029C,44.72824883,38.57632819,32.23273764,46.52479893,46.38788704,42.41060093,34.69477439,50.07933546,38.02432319,42.78470707,0.064261007,0.142284702,-0.01710261,-0.015822696,0.023107469,0.110317828,-0.049076662,0.070520403,0.019293332,0.573008193,0.404603016,0.865754695,0.974203701,0.961468697,0.606561576,0.721907686,0.737923551,0.859844183
YNR032C-A,69.15594538,92.90157216,97.9862315,96.74451463,68.4740553,74.12303195,58.39242936,76.79649982,67.84110047,53.76542989,-0.128193541,-0.151335533,-0.145796827,0.004303473,-0.030123653,0.073472979,-0.045511904,0.008336638,0.1093264,0.040747615,0.063775416,0.038022436,0.988491725,0.896555596,0.360006397,0.563974585,0.819191068,0.018559496
YNR034W,477.7909939,482.1950181,393.8281019,465.3195247,581.8802768,749.2096097,1031.756163,492.6760045,613.9950079,546.8682105,-0.00398476,0.083931257,0.011486683,-0.085595677,-0.19536538,-0.334339112,-0.013323451,-0.108926881,-0.058644719,0.962957552,0.372921008,0.787050602,0.909420898,0.677076477,0.009331308,0.912927866,0.402695944,0.367287808
YNR034W-A,4982.549233,2386.027696,1188.383429,4860.365966,5482.955205,5811.773034,5112.472152,9764.122945,7455.82595,2611.48105,0.319776118,0.622495011,0.010782628,-0.041563099,-0.066857047,-0.011179357,-0.292181641,-0.175044163,0.28056472,0.159504912,0.029931351,0.927725707,0.889850727,0.628250738,0.904554453,0.304066193,0.405255149,0.085151615
YNR035C,3908.31379,3774.246277,3771.17186,4294.315912,4166.244707,4206.376066,3886.215293,4214.400526,5049.97524,5679.477316,0.01515919,0.0155131,-0.040904565,-0.02775535,-0.031918673,0.002462569,-0.032746382,-0.111299824,-0.162318944,0.81146777,0.604813689,0.43710234,0.850165909,0.710081989,0.963091598,0.716440539,0.11163347,0.016898372
YNR038W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR040W,584.986573,485.9885291,879.698638,853.1824596,697.3662114,724.5583295,712.4675265,461.2200652,577.1969883,1226.371405,0.080519879,-0.177188022,-0.16389602,-0.076315003,-0.092927455,-0.085619176,0.103237705,0.005821842,-0.321476118,0.268307378,0.087835484,0.072276424,0.850165909,0.664888906,0.257144906,0.441779341,0.939047605,0.021708962
YNR043W,9189.380032,8856.711838,7727.862993,5056.098511,10363.43919,9829.099683,10403.17734,7959.461687,8171.93116,6679.758159,0.016013698,0.075226799,0.259470685,-0.052217691,-0.029227527,-0.053879789,0.062402516,0.050961513,0.138525473,0.744092987,0.220644027,0.013931516,0.850165909,0.813182503,0.466792198,0.410223451,0.475479943,0.041517322
YNR046W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR050C,5866.84248,4998.890476,5538.545696,5517.459171,6747.214806,6567.974517,6764.458977,6395.336299,5228.287329,2843.991625,0.069530806,0.025008685,0.0266653,-0.060720109,-0.049027031,-0.061828639,-0.037458959,0.050044981,0.314476115,0.167159163,0.530688502,0.541636262,0.850165909,0.664888906,0.293026832,0.60717139,0.397753279,0.010751611
YNR051C,23.94395198,22.89215623,28.3361334,43.43138596,27.12670439,26.11053576,27.11677082,23.10458843,25.68563372,32.58093647,0.019509132,-0.073144756,-0.258607856,-0.054201202,-0.03761995,-0.054042138,0.015497596,-0.030494452,-0.13376773,0.780794568,0.096024529,0.068964656,0.868997321,0.845472193,0.341988706,0.836279589,0.534970658,0.162188365
YNR052C,72.21230292,NA,139.4348452,NA,NA,NA,NA,NA,NA,120.2112716,NA,-0.285760124,NA,NA,NA,NA,NA,NA,-0.221333996,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR053C,265.6791757,217.1572918,209.7203983,237.4669136,264.192838,269.2825342,304.2060991,284.2487359,262.5642271,264.8854515,0.087583098,0.102716841,0.048754407,0.002436475,-0.005850671,-0.058810402,-0.029341027,0.00512196,0.001299409,0.257534967,0.160521458,0.502583948,0.989600219,0.973392597,0.481551909,0.896553445,0.950483807,0.983415102
YNR054C,36.70079598,25.24117338,34.31285809,46.38810544,35.26644192,32.40869541,35.33804471,37.92335408,32.29475633,44.63282055,0.162565944,0.029218589,-0.101731152,0.017313838,0.054013934,0.016432968,-0.014231257,0.055543471,-0.084978849,0.165367719,0.744092275,0.116552701,0.922594412,0.740975112,0.825684057,0.936414424,0.508711551,0.279760211
YNR057C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR058W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR067C,359.4297045,NA,NA,NA,NA,258.4343861,NA,431.0126382,483.212201,479.4082355,NA,NA,NA,NA,0.143263667,NA,-0.078876039,-0.128523926,-0.125091524,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL004W,41.73927324,40.17645407,42.39777909,41.67829006,45.27380432,35.09752305,39.54360694,35.57082263,36.64096067,46.54705832,0.016573279,-0.006798225,0.00063499,-0.035302107,0.075268415,0.023468602,0.069450974,0.056578031,-0.047347357,0.750389107,0.867676736,0.996692094,0.947378667,0.902696566,0.77163962,0.524080563,0.688483222,0.220571373
YOL005C,2708.210707,2782.748608,2661.026395,2549.436358,2943.205652,3000.038392,2746.341781,2762.973955,3095.249683,2372.957793,-0.011791523,0.007633268,0.026238276,-0.036138158,-0.044444362,-0.006072133,-0.00869434,-0.058013237,0.057392437,0.839809731,0.920164692,0.633036887,0.86645689,0.836960349,0.950398116,0.928407424,0.352407332,0.288150808
YOL006C,NA,46.57057066,49.0825017,61.01417921,178.3772999,47.78709644,38.88487416,39.3720659,35.60019551,61.36533588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL010W,581.4351295,406.7984141,545.9818176,556.9439769,567.880409,580.6088639,583.9208033,555.5468298,494.1752093,552.8579161,0.155122017,0.027323088,0.018689756,0.010244381,0.000617606,-0.00185268,0.019780594,0.070620313,0.021887735,0.138505909,0.686498074,0.541636262,0.945718304,0.998920715,0.980115984,0.836279589,0.289513349,0.587943629
YOL012C,609.7852716,984.6794306,581.4812871,578.1536561,542.5320196,555.3919257,523.9350667,596.7940548,611.9154753,412.108904,-0.208117935,0.020641187,0.023133654,0.050751556,0.040577369,0.065899464,0.009352442,-0.001514506,0.170164932,0.164700555,0.780664039,0.648685085,0.850165909,0.902696566,0.365101538,0.932951785,0.990326548,0.031998385
YOL016C,157.0947651,138.6748859,174.0187907,220.034658,116.8993667,108.9044994,85.17324784,148.9872479,166.6819472,205.8713564,0.054163896,-0.044434433,-0.146329379,0.128349555,0.15911589,0.265858505,0.023012615,-0.025726852,-0.117434213,0.675382691,0.576778256,0.09152588,0.850165909,0.688321945,0.108279284,0.858851365,0.80083402,0.211312232
YOL021C,157.6639139,110.1037892,190.1016077,229.4921697,148.5551762,115.973463,152.8598306,148.5559186,147.8454305,130.1430733,0.155930038,-0.081253486,-0.163035569,0.025844515,0.133373678,0.013438929,0.025842344,0.027924397,0.083311245,0.379142463,0.553399354,0.445054824,0.946414861,NA,0.947406929,0.911847699,0.841652598,0.614551829
YOL027C,164.5045167,128.744419,212.8958653,227.2564733,234.9432873,177.4849291,231.9671634,161.2681848,183.9132981,185.5608052,0.106449415,-0.1119894,-0.140338436,-0.154785214,-0.032983655,-0.149248685,0.008629129,-0.048435306,-0.052308422,0.25668973,0.196464307,0.023881992,0.850165909,0.845472193,0.247816369,0.95226754,0.522355275,0.477298301
YOL032W,1268.953876,862.3975202,828.8609223,978.4490619,1176.717689,1169.639773,1166.893532,1421.118754,1570.276708,940.2558267,0.167738338,0.184964172,0.112907615,0.032773555,0.035393709,0.036414604,-0.049184534,-0.092530352,0.130199803,0.129916809,0.087835484,0.223522695,0.889850727,0.845472193,0.585105452,0.511301441,0.273067708,0.090521906
YOL033W,39.24971626,32.45843857,52.00555227,56.00070751,33.33186233,NA,126.1731487,30.0784461,32.1411686,59.97226755,0.082508898,-0.122213191,-0.154356992,0.070976942,NA,-0.50713042,0.115581125,0.086774859,-0.184113948,0.731548533,0.557323278,0.303466845,NA,NA,NA,0.501271075,NA,0.238211955
YOL038W,7782.617141,9287.185816,9215.198426,9172.267595,8529.654059,8276.200974,8129.569059,8660.1181,9321.737033,7839.316524,-0.076758469,-0.073379025,-0.07135105,-0.039805751,-0.026705362,-0.018941858,-0.046398148,-0.078371181,-0.003152534,0.089975711,0.150828709,0.211542825,0.850165909,0.845472193,0.743364052,0.211748734,0.335049879,0.831894785
YOL039W,23749.69328,17807.23661,20617.32218,18539.1117,22266.9287,24086.76969,23083.11848,25104.39898,22928.9554,18642.57311,0.125061476,0.061425748,0.107569084,0.027997687,-0.006120555,0.012363525,-0.024091823,0.015273736,0.10515215,0.167159163,0.260829396,0.156468127,0.87935577,0.983750373,0.884523681,0.782541934,0.875518965,0.085151615
YOL040C,6752.817892,5634.448311,5882.037753,5730.777482,7612.241525,6885.013986,6697.4914,7052.990828,7259.065201,5529.66388,0.078633639,0.05995723,0.071271492,-0.052027521,-0.008419789,0.003572873,-0.018888281,-0.031395659,0.086786304,0.057929427,0.248825926,0.060240804,0.850165909,0.918694019,0.957092782,0.597859983,0.632595701,0.029929391
YOL041C,172.0589325,123.9659498,125.5616488,159.921653,178.7425195,161.403918,185.8175314,157.4435619,163.2253804,189.4744789,0.142374812,0.136820214,0.031769954,-0.016550651,0.027763151,-0.033409462,0.038552318,0.022889535,-0.041873497,0.12000793,0.062789607,0.136878349,0.889850727,0.608630219,0.272898139,0.656700852,0.27395119,0.319676291
YOL042W,381.6561669,NA,431.5859871,382.8757449,378.4299048,371.4596449,NA,NA,466.2322951,399.6662342,NA,-0.053395051,-0.001385571,0.003686836,0.011760645,NA,NA,-0.086930069,-0.020025174,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL049W,682.8187896,679.6388539,621.7004377,487.1068893,699.4931639,669.5804678,717.6932289,629.1115515,652.7130134,480.0110508,0.002027265,0.04072429,0.146681191,-0.010478011,0.008502687,-0.021633385,0.035577804,0.019583192,0.153054228,0.985606761,0.322080748,0.018306375,0.954304504,0.964355372,0.609998764,0.49165997,0.860460028,0.020682144
YOL051W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL052C,525.2101593,595.3943089,656.8879845,758.4011611,518.9732401,509.0897435,449.8352206,637.8592738,906.6493974,1237.608602,-0.054471561,-0.0971582,-0.159565871,0.005188153,0.013538771,0.067279662,-0.084391756,-0.237106259,-0.372250201,0.596520125,0.251620833,0.01921406,0.976168154,0.968654596,0.090750023,0.247590246,0.061862575,0.009159456
YOL057W,745.1125381,925.7347842,679.4026504,766.8177655,833.4171206,896.9828064,797.0686623,797.526367,829.7077569,568.5426959,-0.094264711,0.040094635,-0.012470295,-0.048640546,-0.080562247,-0.029273863,-0.029523179,-0.046703279,0.117458787,0.239945767,0.519276516,0.839654328,0.850165909,0.710081989,0.701943645,0.652054592,0.440907079,0.074279691
YOL058W,14576.6705,21637.56122,17535.36205,8561.587236,11848.55535,10700.37792,6811.804264,10749.50258,10320.67842,6974.072729,-0.171549973,-0.0802564,0.231104051,0.089992935,0.13425922,0.330396177,0.132269969,0.149950091,0.320171865,0.284643987,0.326418443,0.009293943,0.850165909,0.710081989,0.014538332,0.206950636,0.124134858,0.005813032
YOL059W,3111.040439,2166.550608,1665.458757,1785.310793,2966.859091,2947.173096,2485.579037,3784.881239,4062.479523,3332.246588,0.157136818,0.271371774,0.241191826,0.020608736,0.023500012,0.097478079,-0.085146601,-0.115885529,-0.029831476,0.07990293,0.013451359,0.009926038,0.86645689,0.904179358,0.070962917,0.233220544,0.139559684,0.590513247
YOL061W,1040.878058,1127.51888,1115.990018,1060.827301,1095.735415,1096.654369,1067.495834,1186.190981,1338.917595,1152.534653,-0.034723969,-0.030260456,-0.008244834,-0.022305845,-0.02266992,-0.010966335,-0.056754764,-0.109353995,-0.044254139,0.563344906,0.555596307,0.857320539,0.873142946,0.919321543,0.883694073,0.461293063,0.297379875,0.223498411
YOL064C,3840.989593,3344.763298,4238.326319,5710.752922,3652.145817,3746.064835,3711.964698,3631.857826,3339.462422,4050.511339,0.060077741,-0.042751261,-0.17225024,0.021895021,0.010867841,0.014839293,0.024314291,0.06076657,-0.023066722,0.144527944,0.549703647,0.036026204,0.850165909,0.958740711,0.6717855,0.485021525,0.197581342,0.659493585
YOL066C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL067C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL071W,432.5087134,529.1936889,460.5732664,305.2811777,411.4462804,380.8456674,297.0861099,361.7677509,393.446137,403.3289024,-0.087619795,-0.027303865,0.151294833,0.021681721,0.055245842,0.163112514,0.077565011,0.041109576,0.030335517,0.140954879,0.604090835,0.060240804,0.894156995,0.845472193,0.055562457,0.501271075,0.500895917,0.797241033
YOL076W,86.42546348,102.5899862,110.9337221,153.4495976,98.42601199,88.65847401,102.8010204,82.85381475,89.83440037,137.5132843,-0.074463254,-0.108421868,-0.249324037,-0.056468172,-0.011078535,-0.075355708,0.018329208,-0.016800956,-0.201702937,0.459613729,0.222818863,0.132077814,0.868997321,0.973392597,0.564030455,0.9170226,0.915324245,0.14386705
YOL077C,1249.079763,1116.982838,904.1975458,924.5644678,1430.304228,1394.143741,1615.031693,1403.243675,1305.202704,1234.536617,0.048543672,0.140326848,0.130652973,-0.05883825,-0.047717381,-0.111590877,-0.050542921,-0.019087793,0.005086196,0.238643598,0.040681558,0.07542484,0.850165909,0.656370531,0.06585876,0.441779341,0.737923551,0.939738895
YOL080C,NA,NA,48.13769933,37.49719274,NA,41.86021444,44.98361252,NA,49.1949571,39.48337953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL088C,417.7154552,427.7563613,415.7205396,418.4383061,392.7789539,381.1500002,317.0901634,530.8172239,592.0431513,407.2656592,-0.010315933,0.002079062,-0.000750891,0.026732335,0.03978462,0.119697774,-0.104064462,-0.151472817,0.011002752,0.90661144,0.971577181,0.987002678,0.911027875,0.917050881,0.149677401,0.282626419,0.104628525,0.850066308
YOL090W,5.933346619,7.840043439,8.942467616,13.6033789,4.996893826,5.96754745,5.525200829,7.227806933,7.078726852,7.934759715,-0.121018749,-0.178157656,-0.360347075,0.074599598,-0.002496161,0.030951652,-0.085706823,-0.076655434,-0.12623406,0.744890471,0.432737326,0.137654135,0.904173929,0.99898174,0.925049703,0.751410931,0.737923551,0.505782631
YOL093W,3.268030866,3.66286189,3.918897913,4.152790701,3.297016889,2.64266155,2.724250951,3.402381351,4.222710387,3.306800378,-0.049534394,-0.078877801,-0.104053894,-0.003835022,0.092244604,0.079039039,-0.01749684,-0.111305147,-0.005121829,0.660280747,0.325002693,0.205386035,0.994761901,0.710081989,0.520856128,0.892789685,0.232085984,0.951150962
YOL094C,16.69836454,16.68391465,16.79364451,20.08582036,16.6343626,17.63399302,17.13409285,19.21266539,17.50848042,16.69161482,0.000375978,-0.002471018,-0.080215636,0.001667774,-0.023676727,-0.011187178,-0.060913681,-0.020574517,0.000175584,0.996789223,0.932909316,0.281193492,0.990669766,0.931506351,0.825684057,0.297462311,0.723849334,0.996395159
YOL097C,877.5220494,690.5150064,798.6258087,865.7096329,891.9069209,911.3817184,884.5318948,1020.879677,941.5852912,908.5409844,0.104084917,0.040914697,0.005885788,-0.007061496,-0.016442275,-0.00345546,-0.065716521,-0.030601628,-0.015086485,0.155413333,0.437946431,0.880651518,0.945398122,0.919321543,0.949997877,0.58156664,0.610139687,0.76623945
YOL098C,511.3854724,452.7410653,546.7741757,577.0610333,447.0191861,444.2548827,445.5017699,474.764611,535.9091024,514.1475167,0.052898498,-0.029059608,-0.052473363,0.058422223,0.061116177,0.059898953,0.032270047,-0.020342747,-0.002339356,0.129430761,0.288688229,0.137439327,0.850165909,0.664888906,0.087646384,0.481144247,0.389855527,0.969444453
YOL102C,156.8215413,176.8124256,190.5655538,109.5897968,128.35433,116.6674464,111.3904169,109.2642741,84.9535233,78.58010295,-0.052107064,-0.084638683,0.155635596,0.086995194,0.128456026,0.148557889,0.156927533,0.266224323,0.300093124,0.701687332,0.265474061,0.199863765,0.850165909,0.710081989,0.23504788,0.352074834,0.139559684,0.085218242
YOL109W,372.4616856,477.6573116,376.8652263,194.8181805,291.3628994,259.4847095,164.6621168,425.3654656,428.9686236,216.6800019,-0.108034826,-0.005104462,0.281452121,0.106647354,0.156969833,0.35448791,-0.057680623,-0.061343923,0.235262774,0.129916809,0.949058235,0.013096978,0.850165909,0.684609005,0.020485771,0.672457548,0.33614262,0.028740839
YOL111C,3271.921018,3489.810968,3526.555628,3634.475065,3342.200733,2971.969024,3114.530755,3568.635633,3877.665173,3042.366335,-0.027999092,-0.032547927,-0.045638882,-0.009229719,0.041758533,0.021410188,-0.037699396,-0.073767495,0.031591305,0.675382691,0.511047678,0.160966264,0.901121774,0.790047925,0.580348968,0.482435359,0.189120429,0.500601897
YOL115W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL121C,7683.405732,6472.481791,7160.131382,6233.733858,8615.022805,8419.858763,9236.62703,9336.396215,8647.205044,6441.114087,0.07448293,0.030632776,0.090805511,-0.049702664,-0.039751039,-0.07995964,-0.084625507,-0.05132199,0.076592776,0.250952316,0.422255542,0.053155494,0.850165909,0.710081989,0.199129548,0.211296809,0.297379875,0.103610723
YOL123W,88.59793372,94.43129685,86.71074005,102.4104609,86.54889203,81.0204302,77.23494191,83.27573835,89.3063495,92.48521969,-0.027692361,0.009350701,-0.062920727,0.010162081,0.038829049,0.059609769,0.026905101,-0.003458744,-0.018648739,0.630687245,0.747276283,0.081479204,0.912923987,0.710081989,0.137594751,0.549162371,0.962112229,0.704873698
YOL124C,264.9934367,132.7640081,158.8071804,195.4656304,NA,NA,336.0584325,236.8554815,249.7737029,300.3423728,0.300154762,0.222364983,0.132164713,NA,NA,-0.10317968,0.048751678,0.025688405,-0.05438149,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL125W,71.80354356,NA,67.88325614,NA,55.37224426,NA,50.23064386,46.05558575,NA,57.37802097,NA,0.024383212,NA,0.112853752,NA,0.155177133,0.192863567,NA,0.097400313,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL126C,991.0599895,4003.158488,1592.984186,NA,1219.407845,895.4384449,505.676936,788.8967779,1059.826238,205.6874332,-0.606302841,-0.206111521,NA,-0.090049041,0.044064207,0.292226798,0.099079761,-0.029134724,0.682892185,0.233031011,0.417531574,NA,0.904173929,0.964001565,0.471623171,0.812818753,0.955212877,NA
YOL127W,15082.9836,14388.79637,14935.08328,14442.25521,16638.33002,15968.37607,16664.97693,16298.55338,17144.28333,15116.14567,0.020462792,0.00427961,0.018852244,-0.042622475,-0.024773493,-0.043317458,-0.0336618,-0.055632077,-0.00095381,0.393889599,0.913172519,0.719347815,0.850165909,0.710081989,0.360006397,0.605555456,0.165766158,0.971149039
YOL139C,4227.420523,4372.185739,3823.736779,3566.438906,5171.717073,4722.203621,4851.875152,4769.612591,5190.953237,4258.730189,-0.014623152,0.043587463,0.073840663,-0.087559307,-0.048069258,-0.059834166,-0.052407654,-0.089171665,-0.003204675,0.846921108,0.491319471,0.217953344,0.850165909,0.710081989,0.396678196,0.507983888,0.161268612,0.963166759
YOL140W,2679.994946,2210.292157,1831.975017,832.6144878,2299.541947,2095.888128,1557.516462,1939.818672,1862.764278,761.4467426,0.083684292,0.165214428,0.507690012,0.066492639,0.106765877,0.235701329,0.14037284,0.157976074,0.546494442,0.35817152,0.250600734,0.001022034,0.850165909,0.710081989,0.001441005,0.209061133,0.048765375,0.001115454
